Date,OPEN,CLOSE,HIGH,LOW,MAx3,MAx2,MAx1,Ret,LN
01/12/2015,2034.50,2023.75,2048.25,2015.25,1957.49,2031.18,2041.65,0.99521,-0.00480622
01/13/2015,2023.75,2017.50,2051.75,2001.00,1958.09,2030.64,2039.45,0.99691,-0.003093105
01/14/2015,2017.25,2010.25,2019.50,1981.25,1958.61,2029.84,2036.80,0.99641,-0.003600029
01/15/2015,2009.75,1979.75,2027.25,1978.25,1958.82,2027.88,2031.61,0.98483,-0.015288518
01/16/2015,1980.75,2014.00,2014.25,1970.25,1959.37,2027.33,2030.01,1.0173,0.01715222
01/20/2015,2013.50,2016.25,2026.50,1997.50,1959.94,2026.90,2028.76,1.00112,0.001116556
01/21/2015,2015.75,2027.25,2032.75,2005.25,1960.60,2026.91,2028.62,1.00546,0.005440844
01/22/2015,2026.75,2056.75,2059.25,2019.25,1961.56,2028.08,2031.18,1.01455,0.014446872
01/23/2015,2056.50,2043.25,2062.50,2042.25,1962.37,2028.68,2032.28,0.99344,-0.00658539
01/26/2015,2035.00,2054.50,2055.00,2025.50,1963.29,2029.69,2034.30,1.00551,0.005490832
01/27/2015,2054.00,2036.50,2054.75,2013.25,1964.02,2029.96,2034.50,0.99124,-0.008799861
01/28/2015,2036.50,1992.50,2046.50,1991.25,1964.30,2028.49,2030.68,0.97839,-0.021842516
01/29/2015,1993.50,2019.00,2020.00,1982.00,1964.85,2028.11,2029.62,1.0133,0.013212208
01/30/2015,2019.25,1989.75,2020.50,1986.25,1965.09,2026.61,2025.99,0.98551,-0.014593337
02/02/2015,1990.50,2015.25,2018.50,1973.75,1965.59,2026.16,2025.02,1.01282,0.012734254
02/03/2015,2015.00,2041.00,2044.00,2007.00,1966.34,2026.75,2026.47,1.01278,0.012696627
02/04/2015,2040.50,2024.00,2049.25,2022.75,1966.92,2026.64,2026.24,0.99167,-0.008364132
02/05/2015,2025.00,2056.00,2058.75,2020.75,1967.80,2027.79,2028.95,1.01581,0.015686596
02/06/2015,2056.25,2056.00,2068.00,2044.50,1968.68,2028.90,2031.41,1,0
02/09/2015,2050.00,2043.75,2051.75,2036.50,1969.43,2029.48,2032.53,0.99404,-0.005975992
02/10/2015,2043.75,2062.50,2066.50,2040.50,1970.35,2030.77,2035.26,1.00917,0.009132484
02/11/2015,2062.75,2073.25,2079.50,2053.25,1971.38,2032.44,2038.71,1.00521,0.005198585
02/12/2015,2071.50,2082.75,2085.50,2058.50,1972.49,2034.41,2042.71,1.00458,0.004571712
02/13/2015,2083.00,2094.75,2095.00,2081.50,1973.70,2036.78,2047.44,1.00576,0.005745079
02/17/2015,2083.25,2096.50,2098.75,2080.75,1974.93,2039.12,2051.90,1.00084,0.000835073
02/18/2015,2096.50,2095.50,2098.50,2088.50,1976.13,2041.33,2055.87,0.99952,-0.000477099
02/19/2015,2095.25,2095.75,2099.50,2087.25,1977.32,2043.47,2059.49,1.00012,0.000119296
02/20/2015,2096.00,2107.25,2108.75,2082.25,1978.61,2045.97,2063.83,1.00549,0.005472295
02/23/2015,2107.25,2106.25,2108.25,2099.75,1979.88,2048.33,2067.69,0.99953,-0.000474665
02/24/2015,2106.25,2113.75,2115.75,2102.75,1981.21,2050.90,2071.88,1.00356,0.003554506
02/25/2015,2113.75,2110.50,2117.75,2107.25,1982.50,2053.23,2075.39,0.99846,-0.001538735
02/26/2015,2110.50,2109.75,2114.75,2101.50,1983.76,2055.45,2078.51,0.99964,-0.000355429
02/27/2015,2109.50,2104.50,2111.00,2100.75,1984.96,2057.37,2080.87,0.99751,-0.002491548
03/02/2015,2104.00,2114.25,2115.50,2100.50,1986.25,2059.60,2083.91,1.00463,0.00462223
03/03/2015,2114.00,2104.75,2114.50,2095.50,1987.43,2061.37,2085.80,0.99551,-0.004503444
03/04/2015,2104.75,2096.25,2104.75,2085.25,1988.51,2062.74,2086.75,0.99596,-0.004046661
03/05/2015,2096.50,2099.50,2103.50,2093.25,1989.62,2064.18,2087.91,1.00155,0.001549187
03/06/2015,2099.50,2072.25,2103.50,2065.50,1990.44,2064.50,2086.49,0.98702,-0.013064248
03/09/2015,2073.50,2078.00,2082.50,2066.00,1991.31,2065.03,2085.72,1.00277,0.002770919
03/10/2015,2077.50,2044.00,2078.00,2041.25,1991.83,2064.20,2081.92,0.98364,-0.01649722
03/11/2015,2044.25,2041.25,2052.25,2038.25,1992.33,2063.30,2078.23,0.99865,-0.001346307
03/12/2015,2042.00,2064.25,2066.50,2038.25,1993.04,2063.34,2076.96,1.01127,0.011204599
03/13/2015,2064.25,2050.75,2068.75,2040.00,1993.62,2062.85,2074.57,0.99346,-0.006561384
03/16/2015,2050.75,2074.75,2081.75,2044.50,1994.42,2063.31,2074.59,1.0117,0.011635085
03/17/2015,2074.50,2074.50,2078.75,2064.25,1995.22,2063.75,2074.58,0.99988,-0.000120504
03/18/2015,2074.25,2100.00,2107.75,2060.50,1996.26,2065.17,2076.89,1.01229,0.012217184
03/19/2015,2101.00,2088.50,2107.25,2085.00,1997.18,2066.09,2077.95,0.99452,-0.00549124
03/20/2015,2088.50,2101.25,2105.50,2086.50,1998.22,2067.47,2080.07,1.0061,0.006086301
03/23/2015,2097.75,2094.50,2107.00,2093.25,1999.17,2068.53,2081.38,0.99679,-0.003217544
03/24/2015,2094.00,2085.25,2101.00,2083.00,2000.03,2069.18,2081.73,0.99558,-0.004426109
03/25/2015,2085.25,2056.25,2089.25,2052.25,2000.59,2068.68,2079.41,0.98609,-0.014004817
03/26/2015,2056.00,2049.75,2058.75,2033.25,2001.08,2067.93,2076.72,0.99684,-0.003166101
03/27/2015,2050.00,2052.25,2057.75,2041.00,2001.59,2067.32,2074.49,1.00122,0.001218918
03/30/2015,2052.75,2074.25,2081.75,2047.25,2002.31,2067.59,2074.47,1.01072,0.01066289
03/31/2015,2074.75,2057.75,2076.75,2056.25,2002.86,2067.21,2072.95,0.99205,-0.00798649
04/01/2015,2058.00,2055.00,2060.75,2033.50,2003.38,2066.73,2071.32,0.99866,-0.001337305
04/02/2015,2055.25,2060.25,2064.75,2044.00,2003.95,2066.47,2070.31,1.00255,0.002551487
04/03/2015,2060.00,2039.75,2063.75,2038.00,2004.30,2065.42,2067.53,0.99005,-0.010000083
04/06/2015,2039.50,2071.75,2080.00,2038.75,2004.98,2065.67,2067.92,1.01569,0.015566409
04/07/2015,2071.50,2068.25,2082.75,2066.00,2005.60,2065.77,2067.95,0.99831,-0.001690822
04/08/2015,2068.50,2077.75,2080.25,2064.50,2006.32,2066.24,2068.84,1.00459,0.004582738
04/09/2015,2077.75,2086.25,2087.00,2066.75,2007.12,2067.03,2070.42,1.00409,0.004082619
04/10/2015,2086.00,2095.75,2096.25,2083.00,2008.00,2068.15,2072.72,1.00455,0.004543289
04/13/2015,2095.25,2087.75,2101.25,2085.25,2008.79,2068.92,2074.09,0.99618,-0.003824553
04/14/2015,2087.00,2091.75,2092.75,2075.75,2009.62,2069.82,2075.70,1.00192,0.001914105
04/15/2015,2091.75,2101.75,2105.50,2087.25,2010.54,2071.07,2078.06,1.00478,0.004769295
04/16/2015,2101.50,2101.25,2104.75,2089.00,2011.44,2072.25,2080.17,0.99976,-0.000237925
04/17/2015,2101.25,2076.25,2101.75,2064.50,2012.08,2072.41,2079.82,0.9881,-0.011969024
04/20/2015,2081.00,2089.50,2097.50,2078.50,2012.85,2073.08,2080.70,1.00638,0.006361421
04/21/2015,2089.50,2091.75,2105.25,2087.25,2013.64,2073.81,2081.70,1.00108,0.001076233
04/22/2015,2092.00,2099.00,2103.75,2080.25,2014.49,2074.80,2083.27,1.00347,0.003460005
04/23/2015,2099.25,2108.50,2114.50,2087.50,2015.42,2076.12,2085.57,1.00453,0.004515753
04/24/2015,2107.50,2111.75,2114.75,2103.00,2016.38,2077.52,2087.95,1.00154,0.001540193
04/27/2015,2113.25,2104.00,2119.75,2100.25,2017.25,2078.56,2089.41,0.99633,-0.003676693
04/28/2015,2103.75,2111.25,2112.50,2088.25,2018.19,2079.84,2091.39,1.00345,0.003439894
04/29/2015,2110.75,2098.00,2112.50,2090.50,2018.98,2080.55,2091.99,0.99372,-0.006295679
04/30/2015,2098.25,2083.00,2102.00,2070.25,2019.62,2080.65,2091.18,0.99285,-0.007175348
05/01/2015,2082.75,2102.25,2102.50,2080.50,2020.44,2081.50,2092.18,1.00924,0.009199037
05/04/2015,2101.75,2109.75,2115.00,2098.00,2021.33,2082.60,2093.78,1.00357,0.003561257
05/05/2015,2109.50,2085.75,2111.75,2081.50,2021.97,2082.73,2093.05,0.98862,-0.011440954
05/06/2015,2085.50,2075.00,2093.75,2061.25,2022.50,2082.42,2091.41,0.99485,-0.005167349
05/07/2015,2074.75,2085.00,2088.25,2057.00,2023.12,2082.52,2090.83,1.00482,0.004807702
05/08/2015,2085.25,2107.75,2113.50,2084.00,2023.96,2083.51,2092.36,1.01091,0.010852173
05/11/2015,2110.00,2096.75,2113.50,2095.75,2024.69,2084.03,2092.76,0.99478,-0.005232501
05/12/2015,2097.75,2096.25,2101.00,2079.25,2025.40,2084.51,2093.08,0.99976,-0.000238493
05/13/2015,2096.25,2095.75,2106.50,2091.50,2026.10,2084.95,2093.32,0.99976,-0.00023855
05/14/2015,2096.00,2117.25,2118.25,2092.00,2027.01,2086.22,2095.50,1.01026,0.010206592
05/15/2015,2117.25,2120.00,2122.75,2113.25,2027.93,2087.54,2097.73,1.0013,0.001298012
05/18/2015,2119.25,2126.75,2128.75,2112.25,2028.92,2089.08,2100.36,1.00318,0.003178904
05/19/2015,2126.75,2124.00,2134.00,2121.25,2029.86,2090.45,2102.51,0.99871,-0.001293889
05/20/2015,2124.25,2120.50,2132.25,2119.25,2030.76,2091.63,2104.15,0.99835,-0.001649193
05/21/2015,2120.75,2128.75,2132.00,2115.00,2031.74,2093.08,2106.38,1.00389,0.003883043
05/22/2015,2129.25,2124.50,2131.00,2122.75,2032.66,2094.32,2108.03,0.998,-0.001998472
05/26/2015,2124.50,2106.00,2127.00,2096.00,2033.39,2094.78,2107.85,0.99129,-0.008746067
05/27/2015,2105.75,2120.25,2124.25,2101.25,2034.26,2095.77,2108.97,1.00677,0.006743593
05/28/2015,2120.00,2122.50,2122.75,2110.50,2035.13,2096.82,2110.20,1.00106,0.001060633
05/29/2015,2121.75,2106.00,2122.75,2102.25,2035.84,2097.18,2109.82,0.99223,-0.007804225
06/01/2015,2107.00,2111.50,2117.75,2100.25,2036.59,2097.74,2109.97,1.00261,0.002608182
06/02/2015,2111.00,2106.75,2116.00,2094.00,2037.29,2098.10,2109.68,0.99775,-0.00225212
06/03/2015,2107.00,2116.25,2120.75,2106.75,2038.08,2098.81,2110.28,1.00451,0.004499179
06/04/2015,2116.25,2098.75,2116.50,2091.25,2038.68,2098.81,2109.23,0.99173,-0.008303725
06/05/2015,2098.75,2091.50,2102.75,2083.50,2039.20,2098.52,2107.62,0.99655,-0.003460418
06/08/2015,2092.00,2079.50,2093.25,2076.25,2039.61,2097.77,2105.06,0.99426,-0.005754032
06/09/2015,2080.00,2080.25,2084.75,2068.75,2040.01,2097.09,2102.81,1.00036,0.000360599
06/10/2015,2080.75,2106.25,2108.00,2080.00,2040.67,2097.45,2103.12,1.0125,0.012421036
06/11/2015,2106.00,2110.25,2114.75,2103.25,2041.36,2097.95,2103.77,1.0019,0.001897309
06/12/2015,2109.00,2093.25,2109.25,2090.25,2041.88,2097.76,2102.81,0.99194,-0.008088542
06/15/2015,2087.00,2083.25,2089.75,2071.25,2042.29,2097.19,2101.03,0.99522,-0.004788708
06/16/2015,2083.50,2097.50,2098.25,2070.50,2042.84,2097.21,2100.71,1.00684,0.006816985
06/17/2015,2097.75,2097.25,2107.00,2087.00,2043.38,2097.21,2100.40,0.99988,-0.000119197
06/18/2015,2097.25,2123.25,2127.50,2090.50,2044.17,2098.23,2102.47,1.0124,0.012320971
06/19/2015,2123.25,2118.50,2126.50,2118.25,2044.91,2099.02,2103.93,0.99776,-0.002239643
06/22/2015,2105.75,2114.75,2122.00,2103.50,2045.61,2099.64,2104.92,0.99823,-0.001771689
06/23/2015,2114.75,2117.50,2120.50,2111.25,2046.32,2100.34,2106.06,1.0013,0.001299545
06/24/2015,2117.50,2101.00,2118.50,2099.00,2046.87,2100.37,2105.60,0.99221,-0.007822726
06/25/2015,2101.25,2094.50,2112.75,2092.00,2047.34,2100.14,2104.59,0.99691,-0.00309856
06/26/2015,2094.75,2095.50,2100.75,2086.25,2047.82,2099.96,2103.76,1.00048,0.000477327
06/29/2015,2064.00,2052.75,2083.25,2047.25,2047.87,2098.10,2099.13,0.9796,-0.020611831
06/30/2015,2054.50,2055.00,2069.00,2046.75,2047.94,2096.41,2095.11,1.0011,0.00109549
07/01/2015,2054.50,2071.75,2077.50,2054.50,2048.18,2095.45,2092.99,1.00815,0.008117813
07/02/2015,2071.50,2069.00,2079.00,2062.25,2048.39,2094.41,2090.81,0.99867,-0.001328262
07/06/2015,2068.50,2068.25,2071.75,2034.25,2048.58,2093.38,2088.76,0.99964,-0.00036256
07/07/2015,2067.75,2073.75,2078.00,2035.00,2048.83,2092.61,2087.39,1.00266,0.002655723
07/08/2015,2073.00,2039.50,2073.25,2036.25,2048.74,2090.53,2083.04,0.98348,-0.016653883
07/09/2015,2039.75,2041.25,2068.00,2038.25,2048.67,2088.60,2079.24,1.00086,0.000857686
07/10/2015,2044.75,2070.50,2074.75,2044.75,2048.88,2087.89,2078.45,1.01433,0.014227759
07/13/2015,2054.75,2094.75,2094.75,2052.00,2049.34,2088.16,2079.93,1.01171,0.011644091
07/14/2015,2094.00,2102.75,2105.50,2090.50,2049.87,2088.73,2082.00,1.00382,0.003811797
07/15/2015,2102.50,2105.25,2107.75,2095.00,2050.42,2089.38,2084.12,1.00119,0.001188213
07/16/2015,2104.00,2117.25,2118.50,2102.75,2051.09,2090.47,2087.13,1.0057,0.005683852
07/17/2015,2117.00,2119.75,2120.00,2112.75,2051.77,2091.62,2090.09,1.00118,0.00118008
07/20/2015,2118.00,2122.50,2126.25,2116.50,2052.47,2092.83,2093.04,1.0013,0.001296482
07/21/2015,2121.25,2107.00,2125.00,2106.75,2053.02,2093.39,2094.31,0.9927,-0.007329504
07/22/2015,2107.75,2110.00,2112.00,2102.25,2053.58,2094.04,2095.74,1.00142,0.001422813
07/23/2015,2109.25,2101.50,2113.75,2091.50,2054.06,2094.33,2096.26,0.99597,-0.004036572
07/24/2015,2101.00,2078.75,2104.00,2069.75,2054.31,2093.72,2094.67,0.98917,-0.010884624
07/27/2015,2078.25,2064.75,2080.75,2056.50,2054.41,2092.58,2091.95,0.99327,-0.006757598
07/28/2015,2065.50,2088.50,2089.00,2061.50,2054.75,2092.42,2091.63,1.0115,0.011436951
07/29/2015,2088.00,2101.00,2104.25,2084.50,2055.21,2092.76,2092.49,1.00599,0.005967317
07/30/2015,2099.50,2102.25,2104.25,2087.75,2055.68,2093.13,2093.37,1.00059,0.000594778
07/31/2015,2101.75,2099.25,2109.25,2095.25,2056.11,2093.37,2093.91,0.99857,-0.001428062
08/03/2015,2098.75,2091.00,2102.50,2080.00,2056.46,2093.28,2093.64,0.99607,-0.003937718
08/04/2015,2090.50,2082.75,2096.25,2081.50,2056.72,2092.87,2092.65,0.99605,-0.003953285
08/05/2015,2082.50,2094.75,2107.00,2082.25,2057.10,2092.94,2092.84,1.00576,0.005745079
08/06/2015,2094.00,2079.75,2099.25,2070.00,2057.32,2092.42,2091.65,0.99284,-0.00718652
08/07/2015,2080.00,2072.50,2082.75,2062.00,2057.47,2091.64,2089.91,0.99651,-0.003492086
08/10/2015,2072.00,2101.00,2101.25,2071.75,2057.91,2092.01,2090.92,1.01375,0.013657814
08/11/2015,2100.75,2080.75,2101.75,2070.75,2058.14,2091.57,2090.00,0.99036,-0.009685016
08/12/2015,2080.75,2082.75,2085.25,2046.50,2058.38,2091.22,2089.34,1.00096,0.00096073
08/13/2015,2082.75,2079.50,2093.00,2073.25,2058.59,2090.76,2088.44,0.99844,-0.001561656
08/14/2015,2079.25,2089.75,2090.50,2073.75,2058.90,2090.72,2088.56,1.00493,0.004916961
08/17/2015,2089.50,2098.75,2100.50,2074.75,2059.30,2091.04,2089.49,1.00431,0.004297488
08/18/2015,2098.25,2093.25,2103.75,2090.25,2059.63,2091.12,2089.83,0.99738,-0.002624047
08/19/2015,2093.25,2073.50,2098.00,2066.50,2059.77,2090.43,2088.35,0.99056,-0.009479881
08/20/2015,2073.50,2025.25,2077.75,2024.50,2059.43,2087.88,2082.61,0.97673,-0.023544851
08/21/2015,2026.25,1968.25,2029.00,1967.25,2058.52,2083.18,2072.21,0.97186,-0.028548327
08/24/2015,1964.50,1870.50,1964.75,1831.00,2056.65,2074.84,2053.88,0.95034,-0.050939048
08/25/2015,1872.75,1874.00,1948.50,1860.00,2054.83,2066.97,2037.52,1.00187,0.001869409
08/26/2015,1876.00,1939.75,1943.00,1850.50,2053.69,2061.98,2028.63,1.03509,0.034483915
08/27/2015,1941.25,1989.00,1990.25,1934.50,2053.04,2059.12,2025.03,1.02539,0.025072901
08/28/2015,1988.25,1986.25,1992.75,1967.25,2052.38,2056.26,2021.51,0.99862,-0.001383561
08/31/2015,1986.25,1965.50,1987.75,1959.25,2051.52,2052.70,2016.41,0.98955,-0.010501773
09/01/2015,1965.50,1912.75,1966.25,1898.75,2050.13,2047.21,2006.99,0.97316,-0.027204669
09/02/2015,1913.50,1948.00,1949.00,1907.25,2049.12,2043.32,2001.63,1.01843,0.018261208
09/03/2015,1947.50,1946.75,1973.50,1942.00,2048.10,2039.53,1996.64,0.99936,-0.00064189
09/04/2015,1947.25,1918.00,1949.25,1907.75,2046.81,2034.77,1989.49,0.98523,-0.014878339
09/08/2015,1916.75,1966.00,1968.75,1915.75,2046.00,2032.07,1987.35,1.02503,0.024718045
09/09/2015,1966.50,1943.75,1992.00,1935.50,2044.98,2028.61,1983.39,0.98868,-0.011381925
09/10/2015,1943.75,1951.50,1967.25,1928.50,2044.05,2025.58,1980.49,1.00399,0.003979211
09/11/2015,1949.50,1962.00,1962.50,1937.25,2043.24,2023.09,1978.81,1.00538,0.005366054
09/14/2015,1963.75,1954.25,1974.25,1946.50,2042.35,2020.39,1976.58,0.99605,-0.003957873
09/15/2015,1953.25,1980.75,1983.00,1945.00,2041.74,2018.84,1976.96,1.01356,0.013469073
09/16/2015,1979.75,1997.50,1999.00,1972.75,2041.30,2018.00,1978.82,1.00846,0.008420838
09/17/2015,1997.00,1988.50,2021.50,1982.50,2040.77,2016.84,1979.70,0.99549,-0.004515813
09/18/2015,1988.00,1970.00,1993.75,1954.75,2040.07,2015.01,1978.82,0.9907,-0.009347043
09/21/2015,1949.25,1963.75,1969.00,1938.50,2039.31,2013.00,1977.45,0.99683,-0.003177632
09/22/2015,1964.25,1929.75,1965.00,1917.75,2038.22,2009.73,1973.12,0.98269,-0.01746545
09/23/2015,1930.50,1931.50,1941.75,1910.50,2037.16,2006.66,1969.33,1.00091,0.000906442
09/24/2015,1931.75,1919.75,1936.25,1897.25,2035.99,2003.25,1964.82,0.99392,-0.006101934
09/25/2015,1913.25,1915.25,1951.00,1910.25,2034.79,1999.80,1960.32,0.99766,-0.002346807
09/28/2015,1915.50,1874.75,1929.75,1868.75,2033.20,1994.90,1952.54,0.97885,-0.021372845
09/29/2015,1876.25,1874.50,1889.75,1861.00,2031.62,1990.18,1945.44,0.99987,-0.00013336
09/30/2015,1875.00,1902.50,1910.50,1871.25,2030.33,1986.74,1941.54,1.01494,0.014826854
10/01/2015,1902.50,1917.25,1929.50,1890.25,2029.21,1984.01,1939.33,1.00775,0.007723057
10/02/2015,1917.00,1943.00,1943.75,1883.00,2028.35,1982.41,1939.67,1.01343,0.013341303
10/05/2015,1941.00,1975.50,1980.00,1937.25,2027.82,1982.14,1942.92,1.01673,0.01658836
10/06/2015,1973.00,1964.50,1982.25,1962.50,2027.19,1981.44,1944.88,0.99443,-0.005583771
10/07/2015,1961.00,1988.50,1991.25,1960.50,2026.81,1981.72,1948.85,1.01222,0.012142826
10/08/2015,1987.75,2005.75,2008.75,1971.00,2026.60,1982.66,1954.02,1.00867,0.00863747
10/09/2015,2004.00,2006.50,2014.00,1998.75,2026.40,1983.60,1958.79,1.00037,0.000373855
10/12/2015,2005.25,2012.50,2014.00,2001.75,2026.26,1984.73,1963.68,1.00299,0.00298582
10/13/2015,2012.00,1992.25,2014.75,1991.25,2025.92,1985.03,1966.27,0.98994,-0.010113077
10/14/2015,1991.50,1985.25,2001.75,1982.50,2025.52,1985.03,1968.00,0.99649,-0.003519803
10/15/2015,1985.75,2018.75,2019.50,1985.00,2025.45,1986.36,1972.61,1.01687,0.016733657
10/16/2015,2018.25,2026.25,2026.50,2012.25,2025.46,1987.92,1977.49,1.00372,0.003708286
10/19/2015,2024.50,2027.25,2028.00,2014.25,2025.48,1989.46,1982.01,1.00049,0.000493401
10/20/2015,2026.50,2019.75,2031.50,2018.50,2025.42,1990.65,1985.44,0.9963,-0.003706453
10/21/2015,2019.75,2010.75,2034.25,2007.50,2025.27,1991.44,1987.74,0.99554,-0.004465955
10/22/2015,2010.50,2055.75,2056.00,2008.50,2025.58,1993.96,1993.93,1.02238,0.022132958
10/23/2015,2054.25,2065.00,2074.50,2053.25,2025.97,1996.75,2000.39,1.0045,0.004489482
10/26/2015,2066.00,2062.75,2068.00,2057.50,2026.33,1999.34,2006.06,0.99891,-0.001090182
10/27/2015,2063.75,2063.75,2064.75,2051.25,2026.71,2001.86,2011.30,1.00048,0.000484672
10/28/2015,2062.00,2081.50,2085.25,2055.50,2027.25,2004.98,2017.68,1.0086,0.008564071
10/29/2015,2081.00,2084.75,2086.50,2073.25,2027.82,2008.11,2023.78,1.00156,0.001560156
10/30/2015,2084.75,2074.00,2094.75,2069.75,2028.28,2010.70,2028.35,0.99484,-0.005169834
11/02/2015,2073.00,2093.25,2100.00,2064.25,2028.93,2013.93,2034.25,1.00928,0.009238772
11/03/2015,2093.25,2102.50,2110.25,2089.00,2029.66,2017.41,2040.45,1.00442,0.004409231
11/04/2015,2102.50,2096.25,2109.75,2090.50,2030.32,2020.50,2045.52,0.99703,-0.002977079
11/05/2015,2095.50,2095.25,2104.75,2084.00,2030.97,2023.43,2050.04,0.99952,-0.000477156
11/06/2015,2094.75,2093.50,2099.00,2077.50,2031.59,2026.18,2053.99,0.99916,-0.000835572
11/09/2015,2092.00,2072.25,2097.75,2062.00,2032.00,2027.99,2055.65,0.98985,-0.010202333
11/10/2015,2072.25,2077.25,2079.00,2064.50,2032.45,2029.92,2057.62,1.00241,0.00240993
11/11/2015,2076.50,2068.50,2087.25,2067.75,2032.81,2031.43,2058.61,0.99579,-0.004221197
11/12/2015,2068.50,2040.50,2077.50,2039.50,2032.88,2031.79,2056.96,0.98646,-0.013628831
11/13/2015,2040.50,2013.00,2046.00,2011.50,2032.68,2031.05,2052.96,0.98652,-0.013568729
11/16/2015,2006.50,2048.75,2051.00,1998.50,2032.84,2031.74,2052.58,1.01776,0.017603704
11/17/2015,2047.75,2049.75,2063.50,2041.50,2033.01,2032.45,2052.32,1.00049,0.000487983
11/18/2015,2049.75,2078.50,2082.50,2043.00,2033.47,2034.26,2054.70,1.01403,0.013928645
11/19/2015,2078.25,2079.25,2089.25,2075.25,2033.92,2036.02,2056.93,1.00036,0.000360772
11/20/2015,2078.25,2088.75,2094.50,2076.00,2034.47,2038.09,2059.83,1.00457,0.004558549
11/23/2015,2089.75,2083.25,2093.00,2078.25,2034.95,2039.86,2061.96,0.99737,-0.002636627
11/24/2015,2083.00,2084.00,2091.50,2065.50,2035.44,2041.59,2063.96,1.00036,0.00035995
11/25/2015,2084.00,2088.50,2092.50,2082.25,2035.97,2043.43,2066.19,1.00216,0.002156981
11/27/2015,2089.50,2090.50,2098.25,2081.50,2036.51,2045.28,2068.40,1.00096,0.000957167
11/30/2015,2089.50,2085.25,2095.00,2078.50,2037.00,2046.84,2069.93,0.99749,-0.00251452
12/01/2015,2085.50,2099.25,2101.50,2083.50,2037.62,2048.90,2072.60,1.00671,0.006691386
12/02/2015,2099.50,2083.50,2105.00,2075.00,2038.07,2050.26,2073.59,0.9925,-0.007530966
12/03/2015,2083.25,2053.50,2095.25,2040.00,2038.23,2050.38,2071.76,0.9856,-0.014503517
12/04/2015,2053.25,2088.50,2093.00,2046.75,2038.73,2051.88,2073.28,1.01704,0.016900451
12/07/2015,2092.25,2081.00,2095.50,2064.50,2039.15,2053.02,2073.99,0.99641,-0.003597558
12/08/2015,2080.00,2060.00,2081.50,2050.25,2039.35,2053.29,2072.71,0.98991,-0.010142565
12/09/2015,2059.50,2045.25,2079.75,2034.25,2039.41,2052.98,2070.22,0.99284,-0.007185951
12/10/2015,2045.75,2050.50,2067.00,2043.75,2039.52,2052.88,2068.43,1.00257,0.002563634
12/11/2015,2050.75,2007.00,2056.25,2005.00,2039.20,2051.08,2062.84,0.97879,-0.021442596
12/14/2015,2008.00,2020.50,2028.25,1992.25,2039.01,2049.88,2058.99,1.00673,0.006703936
12/15/2015,2021.75,2046.25,2054.00,2019.00,2039.08,2049.74,2057.83,1.01274,0.012663844
12/16/2015,2046.00,2068.50,2077.00,2040.00,2039.38,2050.48,2058.80,1.01087,0.010814857
12/17/2015,2069.75,2032.50,2082.25,2032.50,2039.31,2049.77,2056.41,0.9826,-0.017557144
12/18/2015,2033.25,2032.50,2040.25,2022.00,2039.24,2049.09,2054.24,1,0
12/21/2015,1997.25,2018.00,2019.50,1995.25,2039.03,2047.87,2050.94,0.99287,-0.007159641
12/22/2015,2017.00,2033.75,2036.50,2007.25,2038.98,2047.32,2049.38,1.0078,0.007774458
12/23/2015,2034.00,2053.00,2057.75,2030.75,2039.12,2047.54,2049.71,1.00947,0.009420758
12/24/2015,2052.75,2050.75,2059.75,2049.00,2039.23,2047.67,2049.80,0.9989,-0.001096558
12/28/2015,2051.25,2050.00,2054.50,2035.25,2039.34,2047.76,2049.82,0.99963,-0.000365787
12/29/2015,2049.75,2073.25,2074.50,2047.50,2039.68,2048.76,2051.95,1.01134,0.011277631
12/30/2015,2072.00,2056.25,2075.00,2053.50,2039.84,2049.05,2052.34,0.9918,-0.008233489
12/31/2015,2055.25,2035.75,2057.75,2030.25,2039.80,2048.53,2050.83,0.99003,-0.010019634
01/04/2016,2037.75,2009.50,2043.50,1980.25,2039.50,2047.00,2047.08,0.98711,-0.012978366
01/05/2016,2009.00,2010.25,2017.00,1992.25,2039.21,2045.56,2043.73,1.00037,0.000373158
01/06/2016,2010.75,1986.75,2013.25,1970.50,2038.69,2043.25,2038.55,0.98831,-0.011758955
01/07/2016,1987.75,1934.50,1991.00,1928.50,2037.65,2038.99,2029.09,0.9737,-0.026651243
01/08/2016,1936.50,1913.25,1964.75,1910.00,2036.41,2034.06,2018.56,0.98902,-0.011045528
01/11/2016,1909.25,1912.50,1929.00,1892.50,2035.18,2029.29,2008.92,0.99961,-0.00039208
01/12/2016,1913.50,1922.50,1940.25,1899.00,2034.06,2025.10,2001.06,1.00523,0.005215136
01/13/2016,1922.50,1883.00,1946.50,1878.00,2032.56,2019.53,1990.33,0.97945,-0.020760173
01/14/2016,1883.75,1912.25,1927.50,1871.00,2031.36,2015.32,1983.23,1.01553,0.01541431
01/15/2016,1913.50,1876.50,1921.00,1849.25,2029.82,2009.88,1973.53,0.9813,-0.01887222
01/19/2016,1869.75,1872.00,1907.50,1856.25,2028.25,2004.47,1964.30,0.9976,-0.002400962
01/20/2016,1871.75,1852.00,1878.50,1804.25,2026.49,1998.49,1954.09,0.98932,-0.010741242
01/21/2016,1854.75,1861.50,1883.25,1836.25,2024.85,1993.12,1945.67,1.00513,0.005116478
01/22/2016,1858.50,1899.25,1902.25,1855.75,2023.60,1989.44,1941.45,1.02028,0.020076457
